2022-01-13 12:33:49,636-INFO:epoch: 3, batch_id: 19200, loss is: [3.4318004], acc is: [0.25]
2022-01-13 12:35:11,814-INFO:epoch: 3, batch_id: 19400, loss is: [3.6433363], acc is: [0.203125]
2022-01-13 12:36:34,746-INFO:epoch: 3, batch_id: 19600, loss is: [3.3698597], acc is: [0.296875]
2022-01-13 12:38:01,420-INFO:epoch: 3, batch_id: 19800, loss is: [4.0245895], acc is: [0.25]
2022-01-13 12:39:26,362-INFO:epoch: 3, batch_id: 20000, loss is: [3.618205], acc is: [0.28125]
2022-01-13 12:39:40,425-INFO:epoch: 4, batch_id: 0, loss is: [3.2553225], acc is: [0.3125]
2022-01-13 12:41:05,229-INFO:epoch: 4, batch_id: 200, loss is: [3.1770053], acc is: [0.3125]
2022-01-13 12:42:28,832-INFO:epoch: 4, batch_id: 400, loss is: [3.609003], acc is: [0.28125]
2022-01-13 12:43:51,228-INFO:epoch: 4, batch_id: 600, loss is: [3.63741], acc is: [0.34375]
2022-01-13 12:45:14,445-INFO:epoch: 4, batch_id: 800, loss is: [3.541991], acc is: [0.25]
2022-01-13 12:46:37,937-INFO:epoch: 4, batch_id: 1000, loss is: [3.1917], acc is: [0.390625]
2022-01-13 12:48:02,657-INFO:epoch: 4, batch_id: 1200, loss is: [3.484535], acc is: [0.3125]
2022-01-13 12:49:28,152-INFO:epoch: 4, batch_id: 1400, loss is: [3.4651067], acc is: [0.28125]
2022-01-13 12:50:53,266-INFO:epoch: 4, batch_id: 1600, loss is: [2.9867973], acc is: [0.359375]
2022-01-13 12:52:15,307-INFO:epoch: 4, batch_id: 1800, loss is: [3.2978973], acc is: [0.3125]
2022-01-13 12:53:39,827-INFO:epoch: 4, batch_id: 2000, loss is: [3.490356], acc is: [0.3125]
2022-01-13 12:55:05,543-INFO:epoch: 4, batch_id: 2200, loss is: [3.8996434], acc is: [0.203125]
2022-01-13 12:56:28,314-INFO:epoch: 4, batch_id: 2400, loss is: [3.2994897], acc is: [0.28125]
2022-01-13 12:57:50,942-INFO:epoch: 4, batch_id: 2600, loss is: [3.0066192], acc is: [0.359375]
2022-01-13 12:59:14,962-INFO:epoch: 4, batch_id: 2800, loss is: [3.685421], acc is: [0.265625]
